ERR599017.17_00212	ERR599017.17_00212
DRR092706.1_00620	ERR599017.17_00464
DRR092706.1_00620	ERR599046.13_00640
DRR092706.1_00620	ERR599056.13_00259
DRR092706.1_00620	ERR599103.13_00195
DRR092706.1_00620	ERR599170.2_00076
DRR092706.1_00621	DRR092706.1_00621
DRR092706.1_00621	ERR1726829.2_00226
DRR092706.1_00621	ERR1726833.2_00316
DRR092706.1_00621	ERR519454.28_01064
DRR092706.1_00621	ERR519458.6_01139
DRR092706.1_00621	ERR519462.64_01168
DRR092706.1_00621	ERR598996.53_00549
DRR092706.1_00621	ERR599017.17_00465
DRR092706.1_00621	ERR599046.13_00641
DRR092706.1_00621	ERR599056.13_00260
DRR092706.1_00621	ERR599103.13_00196
DRR092706.1_00621	ERR599170.2_00075
DRR092706.1_00621	ERR599236.12_00398
DRR092706.1_00621	ERR599240.6_00067
DRR092706.1_00622	DRR092706.1_00622
DRR092706.1_00622	ERR1726829.2_00227
DRR092706.1_00622	ERR519454.28_01065
DRR092706.1_00622	ERR519458.6_01140
DRR092706.1_00622	ERR519462.64_01169
DRR092706.1_00622	ERR598996.53_00548
DRR092706.1_00622	ERR599017.17_00466
DRR092706.1_00622	ERR599046.13_00642
DRR092706.1_00622	ERR599056.13_00261
DRR092706.1_00622	ERR599170.2_00074
DRR092706.1_00622	ERR599236.12_00397
DRR092706.1_00622	ERR599240.6_00066
DRR092706.1_00623	DRR092706.1_00623
DRR092706.1_00623	ERR1726829.2_00228
DRR092706.1_00623	ERR519454.28_01066
DRR092706.1_00623	ERR519458.6_01141
DRR092706.1_00623	ERR519462.64_01170
DRR092706.1_00623	ERR598996.53_00547
DRR092706.1_00623	ERR599017.17_00467
DRR092706.1_00623	ERR599046.13_00643
DRR092706.1_00623	ERR599056.13_00262
DRR092706.1_00623	ERR599170.2_00073
DRR092706.1_00623	ERR599236.12_00396
DRR092706.1_00623	ERR599240.6_00065
DRR092706.1_00624	DRR092706.1_00624
DRR092706.1_00624	ERR1726829.2_00229
DRR092706.1_00624	ERR519458.6_01142
DRR092706.1_00624	ERR519462.64_01171
DRR092706.1_00624	ERR598996.53_00546
DRR092706.1_00624	ERR599017.17_00468
DRR092706.1_00624	ERR599046.13_00644
DRR092706.1_00624	ERR599056.13_00263
DRR092706.1_00624	ERR599170.2_00072
DRR092706.1_00624	ERR599236.12_00395
DRR092706.1_00624	ERR599240.6_00064
DRR092706.1_00625	DRR092706.1_00625
DRR092706.1_00625	ERR598996.53_00545
DRR092706.1_00625	ERR599017.17_00469
DRR092706.1_00627	DRR092706.1_00627
DRR092706.1_00627	ERR2098377.12_00073
DRR092706.1_00627	ERR4013358.13_00984
DRR092706.1_00627	ERR519454.28_00104
DRR092706.1_00627	ERR519458.6_00891
DRR092706.1_00627	ERR519462.64_00622
DRR092706.1_00627	ERR594335.69_00421
DRR092706.1_00627	ERR598996.53_00289
DRR092706.1_00627	ERR599017.17_00091
DRR092706.1_00627	ERR599046.13_00339
DRR092706.1_00627	ERR599056.13_00737
DRR092706.1_00627	ERR599103.13_00265
DRR092706.1_00627	ERR599170.2_00127
DRR092706.1_00627	ERR599174.6_00151
DRR092706.1_00627	ERR599236.12_00597
DRR092706.1_00628	DRR092706.1_00628
DRR092706.1_00628	ERR2098377.12_00074
DRR092706.1_00628	ERR4013358.13_00985
DRR092706.1_00628	ERR519454.28_00103
DRR092706.1_00628	ERR519458.6_00892
DRR092706.1_00628	ERR519462.64_00623
DRR092706.1_00628	ERR594335.69_00422
DRR092706.1_00628	ERR598996.53_00288
DRR092706.1_00628	ERR599017.17_00092
DRR092706.1_00628	ERR599046.13_00340
DRR092706.1_00628	ERR599056.13_00738
DRR092706.1_00628	ERR599103.13_00264
DRR092706.1_00628	ERR599170.2_00128
DRR092706.1_00628	ERR599174.6_00152
DRR092706.1_00628	ERR599236.12_00598
DRR092706.1_00629	DRR092706.1_00629
DRR092706.1_00629	ERR2098377.12_00075
DRR092706.1_00629	ERR4013358.13_00986
DRR092706.1_00629	ERR519454.28_00102
DRR092706.1_00629	ERR519458.6_00893
DRR092706.1_00629	ERR519462.64_00624
DRR092706.1_00629	ERR594335.69_00423
DRR092706.1_00629	ERR598996.53_00287
DRR092706.1_00629	ERR599017.17_00093
DRR092706.1_00629	ERR599046.13_00341
DRR092706.1_00629	ERR599056.13_00739
DRR092706.1_00629	ERR599103.13_00263
DRR092706.1_00629	ERR599170.2_00129
DRR092706.1_00629	ERR599174.6_00153
DRR092706.1_00629	ERR599236.12_00599
DRR092706.1_00630	DRR092706.1_00630
DRR092706.1_00630	ERR2098377.12_00076
DRR092706.1_00630	ERR519454.28_00101
DRR092706.1_00630	ERR519458.6_00894
DRR092706.1_00630	ERR519462.64_00625
DRR092706.1_00630	ERR594335.69_00424
DRR092706.1_00630	ERR598996.53_00286
DRR092706.1_00630	ERR599017.17_00094
DRR092706.1_00630	ERR599046.13_00342
DRR092706.1_00630	ERR599056.13_00740
DRR092706.1_00630	ERR599103.13_00262
DRR092706.1_00630	ERR599170.2_00130
DRR092706.1_00630	ERR599174.6_00154
DRR092706.1_00630	ERR599236.12_00600
DRR092706.1_00631	DRR092706.1_00631
DRR092706.1_00631	ERR2098377.12_00077
DRR092706.1_00631	ERR519454.28_00100
DRR092706.1_00631	ERR519458.6_00895
DRR092706.1_00631	ERR519462.64_00626
DRR092706.1_00631	ERR594335.69_00425
DRR092706.1_00631	ERR598996.53_00285
DRR092706.1_00631	ERR599017.17_00095
DRR092706.1_00631	ERR599046.13_00343
DRR092706.1_00631	ERR599056.13_00741
DRR092706.1_00631	ERR599103.13_00261
DRR092706.1_00631	ERR599170.2_00131
DRR092706.1_00631	ERR599174.6_00155
DRR092706.1_00631	ERR599236.12_00601
DRR092706.1_00632	DRR092706.1_00632
DRR092706.1_00633	DRR092706.1_00633
DRR092706.1_00633	ERR1726875.19_00604
DRR092706.1_00633	ERR2098377.12_00263
DRR092706.1_00633	ERR4013358.13_00503
DRR092706.1_00633	ERR519454.28_00657
DRR092706.1_00633	ERR519458.6_00630
DRR092706.1_00633	ERR519462.64_00358
DRR092706.1_00633	ERR594335.69_00286
DRR092706.1_00633	ERR598996.53_00230
DRR092706.1_00633	ERR599017.17_00153
DRR092706.1_00633	ERR599046.13_00469
DRR092706.1_00633	ERR599056.13_00628
DRR092706.1_00633	ERR599103.13_00219
DRR092706.1_00633	ERR599170.2_00517
DRR092706.1_00633	ERR599174.6_00174
DRR092706.1_00634	DRR092706.1_00634
DRR092706.1_00634	ERR1726875.19_00605
DRR092706.1_00634	ERR2098377.12_00262
DRR092706.1_00634	ERR4013358.13_00504
DRR092706.1_00634	ERR519454.28_00658
DRR092706.1_00634	ERR519458.6_00629
DRR092706.1_00634	ERR519462.64_00357
DRR092706.1_00634	ERR594335.69_00285
DRR092706.1_00634	ERR598996.53_00231
DRR092706.1_00634	ERR599017.17_00152
DRR092706.1_00634	ERR599046.13_00468
DRR092706.1_00634	ERR599056.13_00627
DRR092706.1_00634	ERR599103.13_00218
DRR092706.1_00634	ERR599170.2_00516
DRR092706.1_00634	ERR599174.6_00173
DRR092706.1_00634	ERR599236.12_00725
DRR092706.1_00634	ERR1726833.2_00157
DRR092706.1_00634	ERR4013358.13_00864
DRR092706.1_00634	ERR519454.28_00894
DRR092706.1_00634	ERR519458.6_01017
DRR092706.1_00634	ERR519462.64_01061
DRR092706.1_00634	ERR594335.69_00073
DRR092706.1_00634	ERR599017.17_00549
DRR092706.1_00634	ERR599046.13_00164
DRR092706.1_00634	ERR599056.13_00115
DRR092706.1_00634	ERR599103.13_00793
DRR092706.1_00634	ERR599170.2_00575
DRR092706.1_00634	ERR599174.6_00781
DRR092706.1_00635	DRR092706.1_00635
DRR092706.1_00635	ERR1726833.2_00027
DRR092706.1_00635	ERR1726875.19_00606
DRR092706.1_00635	ERR2098377.12_00261
DRR092706.1_00635	ERR4013358.13_00505
DRR092706.1_00635	ERR519454.28_00659
DRR092706.1_00635	ERR519458.6_00628
DRR092706.1_00635	ERR519462.64_00356
DRR092706.1_00635	ERR594335.69_00284
DRR092706.1_00635	ERR598996.53_00232
DRR092706.1_00635	ERR599017.17_00151
DRR092706.1_00635	ERR599046.13_00467
DRR092706.1_00635	ERR599056.13_00626
DRR092706.1_00635	ERR599103.13_00217
DRR092706.1_00635	ERR599170.2_00515
DRR092706.1_00635	ERR599174.6_00172
DRR092706.1_00635	ERR599236.12_00726
DRR092706.1_00636	DRR092706.1_00636
DRR092706.1_00636	ERR1726833.2_00028
DRR092706.1_00636	ERR1726875.19_00607
DRR092706.1_00636	ERR2098377.12_00260
DRR092706.1_00636	ERR4013358.13_00506
DRR092706.1_00636	ERR519454.28_00660
DRR092706.1_00636	ERR519458.6_00627
DRR092706.1_00636	ERR519462.64_00355
DRR092706.1_00636	ERR594335.69_00283
DRR092706.1_00636	ERR598996.53_00233
DRR092706.1_00636	ERR599017.17_00150
DRR092706.1_00636	ERR599046.13_00466
DRR092706.1_00636	ERR599056.13_00625
DRR092706.1_00636	ERR599103.13_00216
DRR092706.1_00636	ERR599170.2_00514
DRR092706.1_00636	ERR599174.6_00171
DRR092706.1_00636	ERR599236.12_00727
DRR092706.1_00637	DRR092706.1_00637
DRR092706.1_00638	DRR092706.1_00638
DRR092706.1_00638	ERR1726701.24_00153
DRR092706.1_00638	ERR1726829.2_00541
DRR092706.1_00638	ERR1726833.2_00463
DRR092706.1_00638	ERR1726875.19_00447
DRR092706.1_00638	ERR519454.28_00743
DRR092706.1_00638	ERR519458.6_00899
DRR092706.1_00638	ERR599236.12_00338
DRR092706.1_00638	ERR599240.6_00276
DRR092706.1_00639	DRR092706.1_00639
DRR092706.1_00639	ERR1726701.24_00152
DRR092706.1_00639	ERR1726829.2_00540
DRR092706.1_00639	ERR519454.28_00744
DRR092706.1_00639	ERR519458.6_00898
DRR092706.1_00639	ERR599236.12_00337
DRR092706.1_00639	ERR599240.6_00275
DRR092706.1_00640	DRR092706.1_00640
DRR092706.1_00640	ERR1726701.24_00151
DRR092706.1_00640	ERR1726829.2_00539
DRR092706.1_00640	ERR519454.28_00745
DRR092706.1_00640	ERR519458.6_00897
DRR092706.1_00640	ERR599236.12_00336
DRR092706.1_00640	ERR599240.6_00274
DRR092706.1_00640	DRR092706.1_00225
DRR092706.1_00640	ERR1726701.24_00230
DRR092706.1_00640	ERR1726829.2_00373
DRR092706.1_00640	ERR1726833.2_00331
DRR092706.1_00640	ERR1726875.19_00202
DRR092706.1_00640	ERR519454.28_00205
DRR092706.1_00640	ERR519458.6_00479
DRR092706.1_00640	ERR519462.64_00911
DRR092706.1_00640	ERR594335.69_00521
DRR092706.1_00640	ERR598996.53_00308
DRR092706.1_00640	ERR599017.17_00519
DRR092706.1_00640	ERR599046.13_00859
DRR092706.1_00640	ERR599056.13_00732
DRR092706.1_00640	ERR599103.13_00063
DRR092706.1_00640	ERR599170.2_00255
DRR092706.1_00640	ERR599174.6_00343
DRR092706.1_00640	DRR092706.1_00615
DRR092706.1_00640	ERR1726829.2_00091
DRR092706.1_00640	ERR1726875.19_00590
DRR092706.1_00640	ERR2098377.12_00562
DRR092706.1_00640	ERR4013358.13_00826
DRR092706.1_00640	ERR4013358.13_00891
DRR092706.1_00640	ERR519454.28_01002
DRR092706.1_00640	ERR519458.6_01133
DRR092706.1_00640	ERR519462.64_01162
DRR092706.1_00640	ERR594335.69_00629
DRR092706.1_00640	ERR598996.53_00555
DRR092706.1_00640	ERR599017.17_00459
DRR092706.1_00640	ERR599046.13_00635
DRR092706.1_00640	ERR599056.13_00285
DRR092706.1_00640	ERR599103.13_00190
DRR092706.1_00640	ERR599170.2_00081
DRR092706.1_00640	ERR599174.6_00157
DRR092706.1_00640	ERR599236.12_00884
DRR092706.1_00640	ERR599240.6_00115
DRR092706.1_00642	DRR092706.1_00642
DRR092706.1_00643	DRR092706.1_00643
DRR092706.1_00645	DRR092706.1_00645
DRR092706.1_00645	ERR1726829.2_00728
DRR092706.1_00645	ERR4013358.13_00522
DRR092706.1_00645	ERR519454.28_00539
DRR092706.1_00645	ERR519458.6_00249
DRR092706.1_00645	ERR519462.64_00296
DRR092706.1_00645	ERR594335.69_00396
DRR092706.1_00645	ERR598996.53_00292
DRR092706.1_00645	ERR599046.13_00137
DRR092706.1_00645	ERR599103.13_00538
DRR092706.1_00645	ERR599170.2_00670
DRR092706.1_00645	ERR599174.6_00338
DRR092706.1_00645	ERR599236.12_00519
DRR092706.1_00646	DRR092706.1_00646
DRR092706.1_00646	ERR1726829.2_00727
DRR092706.1_00646	ERR4013358.13_00521
DRR092706.1_00646	ERR519454.28_00538
DRR092706.1_00646	ERR519458.6_00248
DRR092706.1_00646	ERR519462.64_00297
DRR092706.1_00646	ERR594335.69_00395
DRR092706.1_00646	ERR599046.13_00138
DRR092706.1_00646	ERR599103.13_00539
DRR092706.1_00646	ERR599170.2_00671
DRR092706.1_00646	ERR599174.6_00339
DRR092706.1_00646	ERR599236.12_00518
DRR092706.1_00647	DRR092706.1_00647
DRR092706.1_00647	ERR1726829.2_00726
DRR092706.1_00647	ERR4013358.13_00520
DRR092706.1_00647	ERR519454.28_00537
DRR092706.1_00647	ERR519458.6_00247
DRR092706.1_00647	ERR519462.64_00298
DRR092706.1_00647	ERR594335.69_00394
DRR092706.1_00647	ERR599046.13_00139
DRR092706.1_00647	ERR599056.13_00717
DRR092706.1_00647	ERR599103.13_00540
DRR092706.1_00647	ERR599170.2_00672
DRR092706.1_00647	ERR599174.6_00340
DRR092706.1_00647	ERR599236.12_00517
DRR092706.1_00648	DRR092706.1_00648
DRR092706.1_00649	DRR092706.1_00649
DRR092706.1_00649	ERR1726701.24_00600
DRR092706.1_00649	ERR2098377.12_00317
DRR092706.1_00649	ERR4013358.13_00917
DRR092706.1_00649	ERR519454.28_00116
DRR092706.1_00649	ERR519458.6_00976
DRR092706.1_00649	ERR519462.64_00854
DRR092706.1_00649	ERR598996.53_00212
DRR092706.1_00649	ERR599017.17_00001
DRR092706.1_00649	ERR599046.13_00119
DRR092706.1_00649	ERR599103.13_00627
DRR092706.1_00649	ERR599170.2_00380
DRR092706.1_00649	ERR599174.6_00675
DRR092706.1_00649	ERR599236.12_00880
DRR092706.1_00649	ERR4013358.13_00484
DRR092706.1_00651	DRR092706.1_00651
DRR092706.1_00651	ERR2098377.12_00319
DRR092706.1_00651	ERR4013358.13_00486
DRR092706.1_00651	ERR4013358.13_00919
DRR092706.1_00651	ERR519454.28_00118
DRR092706.1_00651	ERR519458.6_00978
DRR092706.1_00651	ERR519462.64_00852
DRR092706.1_00651	ERR598996.53_00214
DRR092706.1_00651	ERR599017.17_00269
DRR092706.1_00651	ERR599046.13_00121
DRR092706.1_00651	ERR599170.2_00382
DRR092706.1_00651	ERR599174.6_00786
DRR092706.1_00651	ERR599240.6_00370
DRR092706.1_00652	DRR092706.1_00652
DRR092706.1_00652	ERR1726701.24_00331
DRR092706.1_00652	ERR1726829.2_00293
DRR092706.1_00652	ERR1726833.2_00413
DRR092706.1_00652	ERR1726875.19_00466
DRR092706.1_00652	ERR4013358.13_00705
DRR092706.1_00652	ERR519454.28_00814
DRR092706.1_00652	ERR519458.6_00164
DRR092706.1_00652	ERR519462.64_01028
DRR092706.1_00652	ERR598996.53_00398
DRR092706.1_00652	ERR599056.13_00335
DRR092706.1_00652	ERR599103.13_00788
DRR092706.1_00652	ERR599174.6_00403
DRR092706.1_00652	ERR599240.6_00600
DRR092706.1_00653	DRR092706.1_00653
DRR092706.1_00653	ERR1726701.24_00330
DRR092706.1_00653	ERR1726829.2_00294
DRR092706.1_00653	ERR1726833.2_00412
DRR092706.1_00653	ERR1726875.19_00467
DRR092706.1_00653	ERR2098377.12_00155
DRR092706.1_00653	ERR519454.28_00813
DRR092706.1_00653	ERR519458.6_00163
DRR092706.1_00653	ERR519462.64_01027
DRR092706.1_00653	ERR594335.69_00135
DRR092706.1_00653	ERR598996.53_00397
DRR092706.1_00653	ERR599017.17_00354
DRR092706.1_00653	ERR599046.13_00597
DRR092706.1_00653	ERR599056.13_00336
DRR092706.1_00653	ERR599103.13_00599
DRR092706.1_00653	ERR599170.2_00109
DRR092706.1_00653	ERR599174.6_00402
DRR092706.1_00653	ERR599236.12_00406
DRR092706.1_00653	ERR599240.6_00601
DRR092706.1_00654	DRR092706.1_00654
DRR092706.1_00654	ERR1726829.2_00295
DRR092706.1_00654	ERR1726833.2_00411
DRR092706.1_00654	ERR1726875.19_00468
DRR092706.1_00654	ERR2098377.12_00156
DRR092706.1_00654	ERR4013358.13_00589
DRR092706.1_00654	ERR519454.28_00812
DRR092706.1_00654	ERR519458.6_00162
DRR092706.1_00654	ERR519462.64_01026
DRR092706.1_00654	ERR594335.69_00134
DRR092706.1_00654	ERR598996.53_00396
DRR092706.1_00654	ERR599017.17_00353
DRR092706.1_00654	ERR599046.13_00596
DRR092706.1_00654	ERR599056.13_00337
DRR092706.1_00654	ERR599103.13_00598
DRR092706.1_00654	ERR599170.2_00110
DRR092706.1_00654	ERR599174.6_00401
DRR092706.1_00654	ERR599236.12_00405
DRR092706.1_00654	ERR599240.6_00602
DRR092706.1_00656	DRR092706.1_00656
DRR092706.1_00657	DRR092706.1_00657
DRR092706.1_00658	DRR092706.1_00658
DRR092706.1_00658	DRR092706.1_00388
DRR092706.1_00658	ERR1726701.24_00539
DRR092706.1_00658	ERR1726829.2_00463
DRR092706.1_00658	ERR1726833.2_00172
DRR092706.1_00658	ERR1726875.19_00249
DRR092706.1_00658	ERR4013358.13_00019
DRR092706.1_00658	ERR519454.28_00747
DRR092706.1_00658	ERR519458.6_01221
DRR092706.1_00658	ERR519462.64_01117
DRR092706.1_00658	ERR598996.53_00465
DRR092706.1_00658	ERR599017.17_00669
DRR092706.1_00658	ERR599046.13_00694
DRR092706.1_00658	ERR599056.13_00282
DRR092706.1_00658	ERR599236.12_00668
DRR092706.1_00658	ERR599240.6_00402
DRR092706.1_00659	DRR092706.1_00659
DRR092706.1_00659	ERR1726829.2_00464
DRR092706.1_00659	ERR4013358.13_00018
DRR092706.1_00659	ERR519458.6_01222
DRR092706.1_00659	ERR519462.64_01118
DRR092706.1_00659	ERR594335.69_00035
DRR092706.1_00659	ERR599017.17_00668
DRR092706.1_00659	ERR599046.13_00695
DRR092706.1_00659	ERR599056.13_00281
DRR092706.1_00659	ERR599236.12_00669
DRR092706.1_00659	DRR092706.1_00389
DRR092706.1_00660	DRR092706.1_00660
DRR092706.1_00660	DRR092706.1_00390
DRR092706.1_00660	ERR1726829.2_00465
DRR092706.1_00660	ERR1726833.2_00179
DRR092706.1_00660	ERR1726875.19_00023
DRR092706.1_00660	ERR2098377.12_00188
DRR092706.1_00660	ERR4013358.13_00017
DRR092706.1_00660	ERR519454.28_00868
DRR092706.1_00660	ERR519458.6_01223
DRR092706.1_00660	ERR519462.64_01119
DRR092706.1_00660	ERR594335.69_00034
DRR092706.1_00660	ERR599017.17_00667
DRR092706.1_00660	ERR599046.13_00696
DRR092706.1_00660	ERR599056.13_00280
DRR092706.1_00660	ERR599103.13_00436
DRR092706.1_00660	ERR599170.2_00607
DRR092706.1_00660	ERR599236.12_00670
DRR092706.1_00660	ERR599240.6_00470
DRR092706.1_00661	DRR092706.1_00661
DRR092706.1_00661	ERR1726829.2_00466
DRR092706.1_00661	ERR1726833.2_00180
DRR092706.1_00661	ERR1726875.19_00022
DRR092706.1_00661	ERR2098377.12_00187
DRR092706.1_00661	ERR4013358.13_00016
DRR092706.1_00661	ERR519454.28_00867
DRR092706.1_00661	ERR519458.6_01224
DRR092706.1_00661	ERR519462.64_01120
DRR092706.1_00661	ERR594335.69_00033
DRR092706.1_00661	ERR599017.17_00666
DRR092706.1_00661	ERR599046.13_00697
DRR092706.1_00661	ERR599056.13_00279
DRR092706.1_00661	ERR599103.13_00437
DRR092706.1_00661	ERR599170.2_00606
DRR092706.1_00661	ERR599236.12_00671
DRR092706.1_00661	ERR599240.6_00469
DRR092706.1_00662	DRR092706.1_00662
ERR1726701.24_00001	ERR1726701.24_00001
ERR1726701.24_00001	ERR1726829.2_00566
ERR1726701.24_00001	ERR1726875.19_00496
ERR1726701.24_00001	ERR4013358.13_00898
ERR1726701.24_00001	ERR519454.28_00718
ERR1726701.24_00001	ERR519458.6_00556
ERR1726701.24_00001	ERR519462.64_00673
ERR1726701.24_00001	ERR599046.13_00795
ERR1726701.24_00001	ERR599174.6_00837
ERR1726701.24_00001	ERR599240.6_00217
ERR1726701.24_00002	ERR1726701.24_00002
ERR1726701.24_00002	ERR1726829.2_00565
ERR1726701.24_00002	ERR1726875.19_00495
ERR1726701.24_00002	ERR4013358.13_00897
ERR1726701.24_00002	ERR519454.28_00719
ERR1726701.24_00002	ERR519458.6_00557
ERR1726701.24_00002	ERR519462.64_00672
ERR1726701.24_00002	ERR599046.13_00794
ERR1726701.24_00002	ERR599174.6_00836
ERR1726701.24_00002	ERR599240.6_00216
ERR1726701.24_00003	ERR1726701.24_00003
ERR1726701.24_00003	ERR1726829.2_00564
ERR1726701.24_00003	ERR1726875.19_00494
ERR1726701.24_00003	ERR4013358.13_00896
ERR1726701.24_00003	ERR519454.28_00720
ERR1726701.24_00003	ERR519458.6_00558
ERR1726701.24_00003	ERR519462.64_00671
ERR1726701.24_00003	ERR599174.6_00835
ERR1726701.24_00003	ERR599236.12_00579
ERR1726701.24_00003	ERR599240.6_00215
ERR1726701.24_00007	ERR1726701.24_00007
ERR1726701.24_00007	DRR092706.1_00431
ERR1726701.24_00007	ERR519454.28_00724
ERR1726701.24_00007	ERR519458.6_00562
ERR1726701.24_00007	ERR519462.64_00667
ERR1726701.24_00007	ERR599056.13_00373
ERR1726701.24_00007	ERR599174.6_00831
ERR1726701.24_00008	ERR1726701.24_00008
ERR1726701.24_00009	ERR1726701.24_00009
ERR1726701.24_00010	ERR1726701.24_00010
ERR1726701.24_00010	ERR1726829.2_00316
ERR1726701.24_00010	ERR1726833.2_00674
ERR1726701.24_00010	ERR1726875.19_00001
ERR1726701.24_00010	ERR519454.28_00985
ERR1726701.24_00010	ERR519458.6_00923
ERR1726701.24_00010	ERR594335.69_00091
ERR1726701.24_00010	ERR599017.17_00416
ERR1726701.24_00010	ERR599056.13_00132
ERR1726701.24_00010	ERR599103.13_00839
ERR1726701.24_00010	ERR599236.12_00355
ERR1726701.24_00011	ERR1726701.24_00011
ERR1726701.24_00011	ERR1726829.2_00317
ERR1726701.24_00011	ERR1726833.2_00675
ERR1726701.24_00011	ERR1726875.19_00002
ERR1726701.24_00011	ERR519454.28_00984
ERR1726701.24_00011	ERR519458.6_00924
ERR1726701.24_00011	ERR594335.69_00090
ERR1726701.24_00011	ERR599017.17_00415
ERR1726701.24_00011	ERR599056.13_00133
ERR1726701.24_00011	ERR599103.13_00838
ERR1726701.24_00011	ERR599236.12_00356
ERR1726701.24_00013	ERR1726701.24_00013
ERR1726701.24_00013	ERR1726829.2_00319
ERR1726701.24_00013	ERR1726833.2_00265
ERR1726701.24_00013	ERR1726875.19_00004
ERR1726701.24_00013	ERR519454.28_00982
ERR1726701.24_00013	ERR519458.6_00926
ERR1726701.24_00013	ERR594335.69_00088
ERR1726701.24_00013	ERR599017.17_00413
ERR1726701.24_00013	ERR599056.13_00135
ERR1726701.24_00013	ERR599236.12_00358
ERR1726701.24_00014	ERR1726701.24_00014
ERR1726701.24_00014	ERR1726829.2_00320
ERR1726701.24_00014	ERR1726833.2_00264
ERR1726701.24_00014	ERR1726875.19_00005
ERR1726701.24_00014	ERR519454.28_00981
ERR1726701.24_00014	ERR519458.6_00927
ERR1726701.24_00014	ERR594335.69_00087
ERR1726701.24_00014	ERR599017.17_00412
ERR1726701.24_00014	ERR599056.13_00136
ERR1726701.24_00014	ERR599236.12_00359
ERR1726701.24_00015	ERR1726701.24_00015
ERR1726701.24_00015	ERR1726829.2_00321
ERR1726701.24_00015	ERR1726833.2_00263
ERR1726701.24_00015	ERR1726875.19_00006
ERR1726701.24_00015	ERR519454.28_00980
ERR1726701.24_00015	ERR519458.6_00928
ERR1726701.24_00015	ERR594335.69_00053
ERR1726701.24_00015	ERR599017.17_00411
ERR1726701.24_00015	ERR599170.2_00003
ERR1726701.24_00015	ERR599236.12_00360
ERR1726701.24_00016	ERR1726701.24_00016
ERR1726701.24_00016	ERR1726829.2_00322
ERR1726701.24_00016	ERR1726833.2_00262
ERR1726701.24_00016	ERR1726875.19_00007
ERR1726701.24_00016	ERR519454.28_00979
ERR1726701.24_00016	ERR594335.69_00054
ERR1726701.24_00016	ERR599017.17_00410
ERR1726701.24_00016	ERR599170.2_00004
ERR1726701.24_00016	ERR599236.12_00361
ERR1726701.24_00016	ERR599240.6_00076
ERR1726701.24_00017	ERR1726701.24_00017
ERR1726701.24_00018	ERR1726701.24_00018
ERR1726701.24_00020	ERR1726701.24_00020
ERR1726701.24_00020	ERR519454.28_00030
ERR1726701.24_00020	ERR519458.6_00497
ERR1726701.24_00020	ERR519462.64_00809
ERR1726701.24_00024	ERR1726701.24_00024
ERR1726701.24_00024	DRR092706.1_00596
ERR1726701.24_00024	ERR1726829.2_00586
ERR1726701.24_00024	ERR1726833.2_00098
ERR1726701.24_00024	ERR1726875.19_00550
ERR1726701.24_00024	ERR4013358.13_00585
ERR1726701.24_00024	ERR519454.28_01185
ERR1726701.24_00024	ERR519458.6_01056
ERR1726701.24_00024	ERR519462.64_00082
ERR1726701.24_00024	ERR594335.69_00476
ERR1726701.24_00024	ERR599017.17_00584
ERR1726701.24_00024	ERR599046.13_00674
ERR1726701.24_00024	ERR599056.13_00745
ERR1726701.24_00024	ERR599103.13_00317
ERR1726701.24_00024	ERR599174.6_00457
ERR1726701.24_00024	ERR599236.12_00417
ERR1726701.24_00024	ERR599240.6_00269
ERR1726701.24_00028	ERR1726701.24_00028
ERR1726701.24_00030	ERR1726701.24_00030
ERR1726701.24_00030	ERR4013358.13_01041
ERR1726701.24_00030	ERR519454.28_00641
ERR1726701.24_00030	ERR519458.6_00802
ERR1726701.24_00030	ERR519462.64_00702
ERR1726701.24_00030	ERR594335.69_00205
ERR1726701.24_00030	ERR598996.53_00036
ERR1726701.24_00030	ERR599017.17_00250
ERR1726701.24_00030	ERR599046.13_00418
ERR1726701.24_00030	ERR599056.13_00415
ERR1726701.24_00030	ERR599170.2_00268
ERR1726701.24_00030	ERR599174.6_00284
ERR1726701.24_00030	ERR599236.12_00134
